age,annual_income,credit_score,years_customer,prior_claims,region,high_risk
40,49249.82,644,12,3,1,1
38,56110.8,529,11,1,0,1
47,31479.45,551,12,0,0,0
27,80367.2,714,12,1,0,1
24,56135.95,715,4,0,0,0
44,75052.99,596,9,1,0,0
26,41603.19,804,13,0,1,0
26,55358.87,591,1,1,0,1
50,44066.35,700,1,1,0,0
46,101604.26,646,0,1,1,0
24,51954.94,688,0,0,1,0
32,49235.83,751,2,0,2,0
29,38982.92,740,5,1,2,0
61,37873.93,736,15,0,0,0
50,55207.88,726,5,0,0,0
34,73850.18,578,0,0,1,0
46,34812.12,770,8,2,0,0
23,52223.59,595,7,0,2,0
31,53749.24,671,4,1,1,0
41,58640.55,651,5,0,1,0
45,20873.84,708,13,1,2,0
38,30872.89,641,0,0,0,0
42,24762.3,667,0,1,1,0
40,49833.47,809,10,0,1,0
38,31241.83,576,4,3,1,0
36,38249.26,679,15,1,0,0
34,26980.23,590,7,0,0,0
42,40069.94,733,7,0,0,0
44,27943.73,621,11,1,0,0
42,71607.44,683,0,1,1,0
25,62293.6,574,9,0,0,0
28,52844.8,783,6,0,2,0
44,42151.65,685,13,0,1,0
57,17697.11,691,4,0,0,0
41,38983.61,746,8,0,0,0
35,33499.03,579,6,1,0,0
42,55472.19,630,10,0,1,1
26,66826.41,693,6,0,0,0
55,57659.85,539,9,0,2,0
42,92181.91,547,16,2,1,0
31,36895.43,614,6,0,0,1
37,36138.43,588,10,0,1,0
33,82366.91,652,19,1,2,0
55,53268.91,721,9,1,2,0
37,43325.67,739,0,1,2,1
41,123409.15,824,4,0,1,0
46,65438.45,678,1,0,0,0
31,44566.06,692,12,1,1,0
42,34787.99,678,7,1,1,0
43,95154.42,705,13,1,1,0
21,54366.23,711,11,1,2,1
43,49625.42,753,11,0,1,1
39,68743.55,753,1,3,0,0
41,76118.3,721,10,1,1,0
40,64533.19,800,14,0,2,0
43,76266.4,682,0,0,1,0
56,61432.06,631,6,0,0,1
25,64695.39,644,9,0,0,0
35,34002.22,671,8,1,1,0
47,121197.53,593,15,0,2,0
45,26453.97,630,11,1,0,1
45,57221.72,588,10,2,1,1
73,25124.95,707,12,0,0,1
47,46673.68,708,11,0,0,0
53,36840.5,538,8,1,0,0
36,52463.76,627,6,0,1,0
28,58155.68,826,12,1,2,0
36,30388.91,730,4,1,1,1
48,48305.12,716,7,1,1,0
44,98404.04,626,2,0,1,0
44,25434.64,702,11,1,2,0
37,31983.43,678,14,0,2,0
35,75386.03,616,3,0,1,0
37,50959.04,640,7,0,1,0
48,52869.27,642,5,0,1,0
50,81727.94,560,13,0,0,1
27,32957.22,574,15,0,0,0
49,37810.13,664,5,1,2,0
32,35549.42,612,0,1,1,0
45,41187.85,655,13,0,1,0
37,95775.39,551,8,0,0,0
58,20940.91,744,8,1,1,0
34,26981.06,846,12,0,0,0
42,24764.3,762,6,0,0,0
47,98799.42,770,4,0,2,0
29,36054.97,730,6,0,2,0
39,41633.62,701,10,0,2,0
36,21865.88,686,12,1,0,0
33,42993.62,606,16,1,1,0
34,75603.73,735,10,0,0,0
53,55630.03,730,7,1,0,0
32,46447.04,642,12,1,0,0
46,22416.6,722,3,0,1,0
43,41607.01,624,15,1,0,0
23,52757.3,629,9,0,0,0
46,29854.4,742,6,0,0,0
23,68012.42,714,3,0,0,0
47,76308.09,661,11,0,2,0
33,37634.47,652,6,1,0,0
40,70468.15,693,7,1,1,0
24,46403.5,533,0,3,0,0
41,86991.79,619,5,0,0,0
51,135547.22,578,5,1,0,1
30,28372.26,680,10,0,2,0
32,72023.1,767,6,1,2,0
45,94134.73,718,0,0,2,0
45,30171.7,639,5,0,0,0
18,36770.08,623,0,0,1,0
64,36563.71,619,2,0,2,0
46,45871.96,839,13,1,0,0
48,41020.09,685,0,0,0,1
38,44393.92,695,9,0,0,0
18,74532.77,511,5,0,2,0
48,18998.1,585,4,0,0,0
33,30123.27,676,3,0,0,1
46,68525.69,640,9,1,1,0
37,64627.03,690,10,0,0,0
42,28874.93,689,0,1,0,1
30,64851.22,728,13,0,0,0
50,95171.28,530,2,0,1,1
25,47833.75,591,9,0,0,0
66,29614.5,672,2,0,1,0
66,75923.17,628,5,0,0,0
59,116020.56,655,1,0,1,1
55,31474.4,688,5,0,1,0
38,49992.39,620,6,0,1,1
53,84548.26,695,2,1,1,1
38,51931.42,723,9,0,0,0
21,20462.55,685,10,2,2,1
58,61188.15,737,21,0,1,0
53,30049.33,506,12,2,0,0
39,25968.48,633,13,1,1,1
25,20663.54,751,0,0,0,0
32,88894.33,610,0,1,1,0
18,32294.25,599,6,0,0,0
51,57911.32,669,16,0,1,0
20,65478.51,678,20,1,2,0
43,53151.92,637,4,1,1,0
29,56856.48,827,5,0,0,0
22,59309.46,702,10,0,2,0
42,52525.23,607,7,0,1,0
35,33520.76,564,7,0,0,0
50,32058.94,712,11,0,0,0
24,46514.03,605,21,1,0,1
30,46023.99,850,14,0,0,0
18,60758.35,714,17,0,0,0
18,85035.58,724,0,0,1,1
61,58218.16,699,13,0,0,0
65,32681.29,769,3,1,1,0
41,16472.08,488,16,0,1,0
30,33373.97,583,14,0,2,0
36,25028.11,762,11,1,0,0
50,34023.74,800,4,0,0,0
33,55333.76,581,5,0,2,0
42,51133.51,534,5,1,2,0
39,124130.51,693,11,0,1,1
33,62413.74,718,10,2,0,0
33,127335.89,691,15,0,2,0
43,70092.4,675,16,0,1,0
28,84360.4,531,3,1,0,1
45,40968.09,649,10,1,1,0
34,28645.32,661,10,0,0,0
41,39164.27,636,7,1,0,0
56,48730.74,526,12,1,1,0
37,35807.78,726,10,0,1,0
51,29715.64,749,5,0,2,0
18,60380.34,616,7,0,0,0
34,29652.49,665,6,0,0,0
40,22771.25,640,4,0,1,1
63,27971.93,641,7,2,1,1
18,43600.43,719,1,1,2,0
38,29867.93,721,10,1,1,1
57,43737.23,765,15,0,0,0
30,66185.86,764,8,0,0,0
37,65330.97,666,12,0,0,0
43,35227.67,850,8,1,1,0
42,25540.72,803,2,2,0,0
58,36760.83,627,18,0,1,0
45,68038.05,690,0,1,1,0
55,76465.74,521,8,0,0,1
35,58480.28,682,4,0,2,0
31,89385.88,813,15,0,0,0
37,116378.26,850,9,0,0,0
26,38498.94,670,20,0,0,0
45,103082.16,706,8,0,0,0
35,43033.12,728,4,2,2,0
31,81627.73,838,0,0,1,0
45,69862.63,601,13,1,0,0
26,18241.8,850,3,0,0,0
49,30238.96,654,5,0,0,0
34,26618.35,586,14,0,0,0
53,20110.08,654,13,0,0,0
35,76088.89,615,4,1,0,1
47,137914.05,713,5,0,1,0
42,43095.06,547,0,2,1,1
48,75137.75,691,0,0,2,0
41,102982.33,733,11,1,0,0
20,54402.53,798,12,2,0,0
52,48404.28,734,9,0,1,0
38,43354.08,793,8,1,2,0
49,64137.18,631,4,0,0,0
48,75913.29,711,15,1,0,0
30,61753.29,501,0,0,1,0
29,60701.98,670,5,0,1,1
47,47781.73,710,8,0,1,0
36,22104.2,718,7,0,2,0
51,76792.19,554,7,1,2,0
37,25788.59,648,5,3,0,0
52,66815.66,659,10,0,1,0
45,71529.72,645,1,2,0,1
43,27716.52,738,7,2,1,0
35,36174.13,662,10,0,1,0
42,141596.58,687,6,0,0,0
54,47110.86,640,8,1,0,0
39,26632.65,765,9,0,1,0
46,73162.6,771,0,0,0,0
40,33311.65,655,0,0,0,1
41,18764.8,850,8,0,0,0
60,63569.23,618,4,2,2,0
54,30998.41,760,5,0,1,0
40,57560.63,603,10,0,1,0
42,32651.79,741,3,0,1,0
31,69814.86,735,0,1,0,1
37,53731.2,599,16,0,2,0
43,13432.01,669,14,1,0,0
50,59338.06,829,13,0,1,0
48,42409.78,614,2,1,1,0
26,99544.38,712,7,0,0,0
51,59730.85,706,1,0,0,1
38,71544.79,676,7,0,1,0
28,34362.79,541,6,0,1,1
56,33023.22,746,2,0,1,0
57,48396.14,680,10,0,0,0
43,40933.0,768,6,1,2,0
48,95702.96,698,16,0,1,0
49,45403.32,685,8,1,1,0
56,26571.36,709,0,1,0,1
48,32409.59,600,0,1,1,0
24,79421.59,804,18,1,1,1
64,45088.0,649,6,1,0,0
52,43898.88,650,9,2,0,1
33,83290.83,783,8,0,1,0
27,31027.17,699,15,0,1,0
46,16033.12,661,0,0,0,0
36,32002.42,713,14,0,2,0
43,55328.56,730,14,0,2,0
48,43271.27,670,8,0,1,0
33,22466.6,753,10,0,0,0
26,81473.23,578,6,0,1,0
44,53196.53,700,0,0,2,0
33,59546.18,744,10,0,0,0
41,60464.1,729,9,0,0,0
23,25609.99,500,9,0,1,1
36,57036.09,669,10,3,0,1
48,77166.98,582,4,0,1,0
47,86695.31,782,15,0,2,0
30,70307.35,648,8,0,0,1
25,63358.53,773,10,1,1,0
40,20563.84,582,6,2,1,1
46,48656.11,711,13,0,1,0
44,30385.26,680,8,0,0,0
33,93067.84,850,7,1,1,0
43,86265.91,774,14,0,1,0
58,30477.24,769,0,3,0,0
42,47906.71,842,6,1,2,0
20,55506.46,702,4,0,0,0
42,76910.34,672,9,0,1,0
64,21209.21,662,9,0,1,0
24,16239.29,706,7,0,1,1
40,49964.81,458,4,3,0,0
37,13825.8,680,7,1,1,0
41,53065.71,698,9,0,0,0
42,65913.85,667,7,3,0,1
53,90947.71,557,13,1,0,1
41,35908.02,668,11,1,1,0
55,53134.98,557,8,0,1,0
38,67897.53,821,0,1,0,0
35,27231.78,659,6,1,0,0
31,77472.16,514,11,2,2,0
18,56228.06,663,6,0,0,0
43,36216.74,751,9,1,0,1
64,52611.51,694,6,0,2,0
45,45721.9,606,9,0,0,0
48,72405.46,625,15,0,0,0
35,40936.2,657,11,0,0,0
37,54915.19,644,1,0,1,0
51,35937.41,579,0,0,1,1
64,30671.18,674,10,1,0,1
57,53410.7,573,13,0,1,0
49,31307.6,755,0,2,0,0
40,73151.66,765,6,0,0,0
42,65914.67,599,19,0,1,0
30,33437.82,622,6,2,2,1
22,54550.94,646,20,0,1,0
26,33361.24,677,3,2,1,0
40,21979.02,700,4,2,1,0
36,36365.92,717,4,0,0,0
22,47802.9,715,1,0,1,0
39,63621.35,804,0,1,1,0
36,52825.01,684,6,2,1,1
25,77175.5,575,8,0,1,1
35,30013.93,551,4,0,0,0
36,40605.18,810,5,0,1,0
32,111545.0,720,15,0,1,0
51,18666.02,696,12,1,0,0
18,39105.67,715,6,0,0,0
18,28688.54,692,10,1,0,0
40,44458.03,714,0,2,1,0
41,39449.48,650,9,1,1,0
44,66242.51,764,7,0,0,0
33,55701.39,638,6,0,1,0
28,25519.32,607,8,0,2,0
39,36531.09,544,7,3,0,1
34,49017.93,660,1,0,1,0
58,70947.14,781,16,0,0,1
36,165458.91,643,12,0,0,0
39,69661.14,569,6,1,1,0
69,29547.37,702,0,0,0,0
37,46773.75,627,0,1,1,1
46,53663.49,803,18,2,1,0
47,37809.08,765,7,4,0,0
48,62014.83,578,11,0,0,0
43,15745.52,666,3,1,2,0
42,64639.1,619,6,1,2,0
41,38630.84,587,6,0,0,0
33,46404.3,675,9,1,2,0
43,102013.61,745,8,0,2,0
64,26088.28,673,3,1,0,0
54,56182.45,638,3,2,0,0
43,72908.52,503,7,1,0,1
50,53378.76,626,0,1,0,0
29,21870.72,724,3,0,0,0
36,96297.57,572,7,1,0,1
51,44104.76,782,9,1,1,0
57,37655.32,633,15,2,0,0
30,41972.02,695,5,0,0,1
34,40494.72,648,8,1,2,0
66,27035.61,585,0,2,1,1
41,53235.21,715,9,0,1,1
61,36365.78,632,3,2,0,0
42,68558.6,613,6,1,1,1
42,63500.16,489,10,0,0,1
36,110507.06,784,10,0,0,0
51,44098.61,680,0,1,1,1
56,32806.28,768,12,1,0,0
27,23508.77,729,7,1,1,0
35,146777.29,768,14,0,1,0
50,68258.28,634,15,0,0,0
38,34675.55,570,16,1,0,0
34,114299.51,741,0,1,0,0
52,96575.58,690,10,1,2,0
53,24943.32,642,0,0,2,0
34,33632.99,739,14,2,0,0
42,45882.43,704,15,0,0,0
25,28708.76,731,12,2,0,0
29,46709.85,598,5,1,1,1
41,69981.13,758,10,0,0,0
40,24670.65,679,5,0,2,0
28,56755.07,766,8,1,0,0
31,87925.84,757,7,1,0,0
27,59880.74,734,0,0,0,0
45,47202.01,671,3,0,0,0
18,35099.74,736,19,0,0,0
27,74266.92,768,7,0,0,0
18,27215.45,728,8,1,2,1
45,55348.01,696,7,2,1,1
18,49650.21,736,5,1,1,0
40,86060.47,637,8,0,0,1
59,36630.1,801,5,2,0,0
60,38220.68,545,0,0,2,0
18,26345.89,682,11,1,0,1
43,61000.79,647,16,1,1,1
28,39659.75,628,2,1,2,0
25,31855.43,704,5,3,1,0
38,33409.38,589,15,0,0,1
54,64122.64,850,4,0,0,0
47,28240.71,571,9,1,0,0
31,29522.77,603,29,0,0,0
48,76740.18,596,11,0,1,0
18,45113.63,695,8,1,2,0
30,79041.04,761,12,0,1,0
30,40958.81,722,11,1,0,0
40,48993.21,797,4,2,0,0
37,53005.43,613,0,0,0,0
38,98090.24,732,10,1,2,0
37,94177.48,655,11,1,0,1
40,87257.48,698,6,0,1,0
46,35795.97,768,16,0,2,0
41,29929.06,544,15,0,2,0
36,71710.73,839,11,2,0,0
44,97575.32,668,6,0,2,0
49,87676.52,551,0,1,0,1
33,49341.69,624,7,1,1,1
39,70537.82,688,0,1,0,1
53,71160.55,624,0,1,0,0
26,52810.82,516,11,1,1,0
61,53970.17,687,13,1,0,0
23,51487.67,622,0,0,2,0
35,33055.78,732,6,0,0,0
28,34786.12,594,7,1,0,1
66,34518.64,850,6,0,1,0
33,22034.87,721,1,0,1,0
33,52650.44,695,14,1,0,0
35,48036.35,729,1,0,1,0
41,71752.79,534,0,0,0,0
36,92074.99,640,1,0,0,0
38,95048.94,822,10,3,0,0
18,99631.41,654,6,1,0,1
40,33572.4,674,4,1,0,0
40,23957.11,642,10,0,1,0
52,78070.83,797,9,0,0,0
55,97837.84,660,0,0,0,0
37,106723.45,579,10,2,0,1
49,62473.52,850,13,1,1,0
26,18063.49,569,7,0,1,0
49,58853.39,672,6,1,1,0
33,64713.2,612,17,0,1,0
25,91677.98,623,4,0,0,0
37,100189.07,595,7,1,0,0
56,77251.12,636,9,0,1,0
42,36547.23,758,8,3,0,0
57,29302.89,527,6,1,1,1
31,64021.91,780,8,0,1,0
52,32984.48,767,15,2,0,0
32,102494.92,720,12,0,2,0
42,20904.52,690,7,0,2,0
42,65084.6,702,3,1,0,0
47,57513.07,793,4,0,1,0
43,44206.04,540,12,0,2,0
31,30866.97,738,0,3,1,0
50,17485.23,620,20,1,2,1
60,37582.19,746,7,0,0,0
32,37913.34,630,1,0,2,0
18,85465.52,736,8,1,1,0
45,33142.52,556,3,3,0,0
36,61474.97,544,5,0,0,0
38,25690.59,670,0,0,1,0
46,62325.39,794,6,0,0,0
34,16012.9,722,0,0,0,0
36,139755.27,722,5,1,0,0
38,45682.3,748,3,1,0,1
57,12121.67,648,5,0,0,1
40,34239.16,728,4,0,1,0
25,31639.73,633,8,1,1,0
25,35315.98,654,12,0,0,0
41,40850.7,664,9,0,1,0
26,35196.13,636,14,1,0,0
21,32591.08,674,5,3,2,0
47,27464.75,659,9,1,2,0
48,73931.53,623,9,0,2,0
35,89372.46,668,13,0,0,1
43,43161.88,692,4,1,2,1
42,48590.42,592,11,0,1,0
47,27912.63,713,3,1,0,0
47,50792.82,640,5,0,2,0
18,54994.14,695,6,2,0,1
37,43927.71,626,10,0,1,1
46,59756.75,764,2,0,0,0
35,57202.59,756,3,0,0,0
40,28938.56,596,4,0,1,1
49,89011.76,721,8,0,1,0
40,44186.6,795,3,1,1,0
58,113299.02,604,9,0,0,0
53,60488.61,610,6,0,2,0
38,131329.74,738,11,0,0,0
37,88224.02,575,8,1,0,0
18,54917.91,617,16,1,0,0
36,34147.57,598,8,0,0,1
23,34517.31,739,1,1,1,0
42,63992.24,624,6,0,0,0
41,52657.45,657,8,1,0,1
48,36515.31,620,3,0,0,0
56,74349.33,771,15,0,0,0
39,49980.37,611,6,0,1,1
67,74570.85,567,4,0,2,0
42,30099.53,564,8,0,2,0
24,80800.29,735,3,1,2,0
33,62975.29,741,12,0,1,0
35,89213.25,779,11,0,2,0
47,79914.71,579,8,0,0,0
28,46982.16,661,10,0,0,0
36,45130.46,850,5,1,2,0
38,119553.05,655,0,2,1,1
34,42392.03,634,6,0,0,0
49,71269.01,678,5,0,0,0
47,40510.1,722,0,2,0,0
53,19323.14,721,2,2,0,0
36,26537.93,630,1,1,1,0
54,60051.66,633,2,0,0,0
23,69603.2,656,14,1,0,0
23,60150.6,621,10,0,0,0
25,86940.11,581,12,0,1,0
40,59613.07,824,10,0,1,0
54,33269.04,647,13,0,0,0
32,65982.91,651,8,0,0,0
34,53359.32,654,15,0,0,0
37,36762.04,673,1,0,1,0
46,62085.0,714,7,0,0,0
34,51005.31,642,2,0,1,0
33,36224.82,771,14,2,0,0
23,44849.47,727,10,1,2,1
33,99387.69,664,13,1,1,0
54,97776.93,626,0,0,1,0
41,53856.16,766,4,0,0,0
31,50444.73,667,0,1,0,0
54,23944.09,580,9,2,0,0
32,115807.26,761,5,3,0,0
57,82303.67,621,11,0,0,0
56,71394.48,749,8,0,1,0
40,15719.14,478,0,1,2,1
22,50034.16,650,0,0,0,0
67,46001.79,772,8,0,2,1
44,68968.68,680,10,0,0,0
36,39123.73,727,0,0,0,0
51,43658.13,607,7,0,0,1
48,66816.58,707,2,0,0,0
55,33296.61,680,2,1,1,0
32,36789.9,699,4,0,0,0
43,53995.9,843,8,0,0,0
25,95725.77,784,4,0,1,0
47,73440.8,743,0,0,0,0
39,83926.95,744,8,1,0,0
43,50597.55,607,6,0,1,0
38,103521.96,642,3,3,0,1
36,20525.2,557,6,0,1,0
29,134742.34,578,6,1,1,0
49,143756.98,609,8,1,1,0
57,61593.29,677,6,0,0,0
33,74319.7,581,8,1,2,0
46,48098.2,676,7,1,0,0
45,44144.16,667,12,0,1,0
40,36118.66,589,15,1,1,0
21,47834.1,802,7,0,2,0
24,64729.14,574,4,0,1,0
30,60472.37,769,0,0,1,0
18,132362.75,499,11,1,2,1
56,51541.23,668,3,0,0,0
44,23285.49,584,19,0,1,0
39,111541.87,627,21,1,1,0
18,26622.79,824,6,0,0,0
18,37060.41,652,0,0,0,0
39,56155.03,591,11,0,1,1
63,60390.53,719,18,0,0,0
31,23796.19,651,1,1,2,0
50,33750.95,692,17,1,1,0
34,23379.36,606,0,0,1,0
40,66893.46,610,0,0,0,0
54,88582.53,616,9,1,2,0
35,26611.03,743,13,0,2,0
31,80646.44,661,7,0,1,0
57,78072.2,596,10,0,0,0
40,35258.59,692,13,0,1,0
53,18191.51,686,14,1,0,0
31,28691.95,725,4,1,0,0
56,36401.72,641,3,1,0,0
43,105961.96,673,13,0,0,0
45,46205.25,713,10,0,2,0
41,29631.29,599,10,0,1,0
33,52781.94,750,4,0,1,0
39,25650.7,681,11,1,1,0
34,63396.89,591,2,1,0,0
51,30066.53,591,9,2,2,1
37,32329.59,672,8,1,1,0
22,59144.92,635,8,0,0,1
19,117608.53,740,11,1,1,0
19,147103.81,657,2,1,1,0
47,29145.83,704,11,1,1,0
26,36377.18,612,8,0,0,0
43,63434.69,678,4,0,1,0
41,87938.65,785,1,1,0,0
39,16613.29,668,17,1,1,0
45,51208.89,635,7,0,1,1
41,38423.65,610,6,1,1,0
18,18732.02,678,2,0,1,0
36,25119.91,792,13,0,2,0
45,36905.39,570,13,1,0,0
59,50483.79,676,12,0,0,1
60,81149.74,542,7,1,1,1
23,58522.94,647,11,0,1,0
35,78729.23,701,3,0,1,0
21,49680.22,553,9,2,2,1
58,34459.05,644,7,1,0,1
52,44717.72,703,9,2,1,0
44,69408.09,690,0,0,0,0
41,82148.27,707,17,0,1,0
56,45527.08,602,16,1,0,1
54,30805.31,703,2,0,0,0
53,57978.59,631,10,1,2,0
45,62254.77,737,0,0,1,0
35,90795.0,495,8,0,1,0
49,34913.14,656,0,2,1,0
49,35105.09,687,6,0,0,0
37,71544.87,787,5,0,0,0
35,39985.94,686,13,1,0,0
53,39150.09,695,16,0,1,0
59,91772.68,710,16,0,1,0
31,24698.49,780,13,0,0,0
36,137050.06,649,8,1,0,0
44,36086.8,567,9,0,2,1
45,75611.54,552,9,0,0,0
33,46425.31,733,2,1,0,0
62,56144.34,697,13,1,0,0
45,42985.01,659,11,2,0,0
46,75228.72,633,11,0,1,1
61,41205.95,694,0,1,0,0
34,36810.07,696,10,1,1,0
38,121378.73,718,13,1,0,0
24,49746.3,591,7,0,0,0
37,34966.73,538,5,0,1,0
22,23268.52,606,1,1,0,1
48,124590.67,571,0,0,1,0
45,37199.01,567,8,2,0,1
36,137436.75,805,6,1,0,0
38,59839.85,498,6,1,0,1
49,52651.11,717,15,1,1,0
26,53365.62,752,1,0,0,0
42,148445.84,758,6,0,2,0
48,16381.22,702,16,0,1,0
18,54566.25,785,6,0,1,0
48,42933.09,822,8,0,1,0
19,44066.42,655,7,1,2,1
38,52820.57,715,11,2,0,0
26,42910.55,782,0,0,0,0
57,53855.8,611,6,1,2,0
26,48446.3,660,8,0,0,0
20,25418.2,629,3,1,1,0
41,59318.89,716,9,2,2,0
35,70124.48,528,11,0,2,0
21,37382.85,794,10,0,1,0
46,124735.16,722,16,1,0,0
18,95586.4,727,5,1,1,0
27,74755.36,490,10,2,1,1
33,74303.28,596,10,0,0,0
49,49764.07,799,6,2,1,0
55,86741.36,665,13,0,2,0
53,107514.1,542,9,1,1,0
38,73424.43,697,1,0,0,0
18,36859.12,734,11,0,1,0
44,48057.78,722,5,1,0,0
57,65305.73,667,6,0,1,0
54,74523.7,770,6,0,1,0
45,47158.12,623,11,2,1,0
25,36923.21,723,13,0,0,0
33,108239.7,690,7,2,0,0
63,28676.7,669,6,1,0,0
22,30617.72,649,0,0,1,0
26,25246.33,652,4,1,2,0
51,30583.76,682,3,1,0,1
34,91461.41,656,9,2,1,0
25,93005.73,738,7,1,1,0
58,47239.1,637,3,0,1,0
45,62828.07,805,8,0,2,0
35,48764.0,633,7,2,2,0
26,27011.33,753,0,0,2,0
64,148605.96,757,13,1,0,0
39,97476.83,693,13,2,0,1
56,58525.02,686,6,2,0,0
50,31954.08,621,9,1,1,0
33,43806.3,638,6,1,0,1
33,34675.45,697,0,1,1,0
57,51471.89,676,18,1,2,1
57,57237.33,774,11,0,1,0
18,41333.86,643,12,0,1,0
46,23689.65,648,6,0,0,0
38,142347.92,546,13,1,2,0
27,55202.49,731,1,0,0,0
43,61592.54,724,6,1,0,0
23,39687.65,758,11,0,2,0
34,22448.84,762,4,0,1,0
30,47021.01,743,12,1,0,0
34,41705.53,746,9,0,1,0
39,69896.24,728,9,0,1,0
27,77113.9,741,4,1,2,0
58,71862.85,532,10,1,1,1
45,80349.1,592,17,1,0,1
61,120792.91,578,8,1,1,0
38,59571.1,781,10,0,2,0
33,84932.14,617,11,0,0,0
61,62751.03,630,2,0,1,1
33,18958.02,680,7,0,0,0
37,45376.06,580,7,0,0,0
48,31765.76,710,0,1,1,0
25,55034.56,509,11,0,1,1
48,33007.66,585,3,0,1,0
47,66359.38,695,11,0,1,0
55,80058.59,580,4,1,1,1
50,89481.31,783,18,1,1,1
55,110153.57,683,6,0,0,0
38,21204.91,770,17,2,0,0
29,26916.64,708,7,0,0,0
65,211908.02,679,7,2,1,1
21,81207.42,600,15,0,1,1
22,54842.68,754,3,1,0,0
46,49812.38,715,8,0,0,0
59,47646.76,846,10,0,1,0
42,18641.15,746,10,0,0,0
51,33317.41,648,8,0,0,0
18,46354.62,703,7,0,2,0
34,34271.52,713,12,0,1,0
18,36586.41,773,8,0,0,0
49,176198.36,785,12,0,0,0
21,43224.96,667,9,1,0,0
24,56334.36,582,11,0,2,1
46,55340.93,531,13,0,1,1
52,65823.34,588,6,1,1,1
38,38613.55,632,13,2,0,0
46,91444.78,800,7,0,0,0
46,61192.57,801,0,0,2,0
37,25755.87,756,6,0,0,0
26,46455.4,778,4,1,0,0
46,44977.87,623,9,3,0,1
47,43954.81,558,6,0,1,0
50,63237.22,599,8,0,0,1
43,67330.1,517,13,1,0,0
25,63470.25,590,15,1,0,0
48,58073.09,639,9,1,0,0
39,51165.4,693,13,1,2,1
34,16720.6,690,7,0,0,0
36,72326.53,624,0,2,1,1
31,62578.5,725,2,2,0,0
50,29960.03,626,7,0,1,0
22,56403.76,680,11,1,1,0
28,67776.39,591,7,0,0,0
36,88046.78,767,13,0,1,0
59,63269.0,681,17,0,0,0
52,57572.53,734,3,0,1,0
20,78699.03,582,18,0,1,0
56,42054.85,693,0,0,0,0
56,60234.56,725,17,0,0,0
25,35934.15,516,7,1,0,1
18,85404.01,773,6,1,0,0
39,21919.77,580,7,0,0,1
53,73745.01,696,4,1,1,0
59,49456.78,823,15,0,1,1
29,79434.95,756,4,1,2,0
61,33180.84,560,5,0,0,0
18,51276.7,665,1,1,0,0
35,50529.62,778,4,0,1,0
34,60897.16,614,4,1,0,1
53,29033.89,651,4,1,1,0
55,67380.27,648,7,1,0,0
51,19478.23,725,2,1,0,0
23,35104.3,557,15,2,0,1
50,22440.78,730,7,1,0,0
46,74169.6,630,9,0,0,1
19,59878.06,679,12,0,1,0
18,61575.5,662,18,1,0,0
52,102395.16,727,12,1,1,0
37,41857.62,678,6,0,1,0
24,66489.07,795,2,0,0,0
37,50666.04,759,9,1,0,1
44,46952.08,616,13,0,2,0
39,94212.95,789,8,0,0,0
21,138820.87,705,8,0,0,0
62,39508.32,693,9,1,1,1
52,74373.86,747,0,3,0,0
35,57501.05,596,8,0,0,0
36,57846.96,569,11,0,0,0
44,55469.51,681,7,0,0,0
26,41500.51,631,13,1,1,1
43,8164.16,845,13,0,0,0
24,105599.05,618,5,1,0,1
39,34635.47,683,10,1,2,0
25,43443.71,695,8,0,0,1
26,43908.08,778,0,0,1,0
59,33126.81,600,7,2,1,0
40,55277.44,551,2,0,0,1
42,47946.63,791,8,0,1,0
18,34259.94,686,11,0,1,0
32,52820.31,744,6,1,0,0
45,48217.47,748,3,0,2,0
42,77957.52,762,9,0,0,0
18,25079.56,649,20,1,0,0
42,32771.2,628,0,0,1,0
44,70449.32,520,9,0,1,0
55,35600.98,600,5,2,1,1
32,31203.92,684,5,0,1,0
18,36492.23,623,7,1,1,0
28,46607.22,588,6,0,1,0
26,46695.85,684,11,0,1,0
48,44135.55,787,6,0,0,0
18,29310.98,675,0,1,1,0
34,72155.55,589,14,0,2,0
57,95140.49,781,13,0,0,0
40,18859.76,618,4,0,0,0
50,22544.12,798,8,1,2,0
20,80937.17,658,14,2,0,0
20,107462.6,688,13,1,1,1
57,16905.77,804,14,0,0,0
41,73697.06,571,9,1,1,1
41,111183.8,595,11,1,0,0
26,31850.04,653,15,1,1,1
41,107994.32,668,6,1,1,1
26,44846.59,850,10,0,0,0
54,57372.4,608,0,0,1,0
72,34213.77,575,0,1,2,1
45,80863.21,605,10,1,1,0
32,74401.1,698,11,1,0,0
18,116117.13,719,6,0,0,0
19,100740.55,623,4,1,0,0
58,48797.04,681,6,1,2,0
27,231929.64,835,8,0,0,0
35,96316.63,682,0,1,1,0
47,64232.08,705,10,0,1,0
57,29774.95,831,8,0,1,0
37,22810.67,624,9,0,1,0
35,23801.08,618,7,1,0,0
40,30735.3,642,1,0,0,0
32,97601.81,637,2,0,0,0
33,62538.93,534,15,0,0,0
44,36073.49,691,4,1,0,0
42,45801.2,697,12,0,2,0
65,43093.47,665,2,0,0,0
45,73132.29,699,7,0,0,0
53,31590.17,700,5,2,0,0
27,58386.69,574,6,0,0,0
46,56956.49,703,6,1,0,0
31,32066.46,724,15,0,1,0
44,108445.5,552,17,2,1,1
48,42286.13,797,9,0,1,0
40,29840.59,581,5,1,2,1
